FSA County,Program Year,Scenario,Records,Disbursement Amount,Minimum Payment Ratio,Maximum Payment Ratio,Minimum Additional Disbursement,Maximum Additional Disbursement
08067,2014,Payment Months (Type 3),1,352930,1.3333333333333333,1.3333333333333333,117643.33,117643.33
08067,2014,All Issues (Census),1,352930,1.3333333333333333,1.3333333333333333,117643.33,117643.33
08067,2018,Payment Months (Type 3),1,363739,1.6666666666666667,1.6666666666666667,242492.67,242492.67
08067,2018,All Issues (Census),1,363739,1.6666666666666667,1.6666666666666667,242492.67,242492.67
08067,2019,Payment Months (Type 3),1,58255,1.25,1.25,14563.75,14563.75
08067,2019,All Issues (Census),1,58255,1.25,1.25,14563.75,14563.75
08067,2020,Payment Months (Type 3),1,365198,1.3333333333333333,1.3333333333333333,121732.67,121732.67
08067,2020,All Issues (Census),1,365198,1.3333333333333333,1.3333333333333333,121732.67,121732.67
08067,2021,Payment Months (Type 3),2,553434.59,1.25,1.6666666666666667,138358.65,368956.39
08067,2021,All Issues (Census),2,553434.59,1.25,1.6666666666666667,138358.65,368956.39
08067,2025,Payment Months (Type 3),1,,1.3333333333333333,1.3333333333333333,,
08067,2025,All Issues (Census),1,,1.3333333333333333,1.3333333333333333,,
08069,2012,Payment Months (Type 3),1,456532,1.3333333333333333,1.3333333333333333,152177.33,152177.33
08069,2012,All Issues (Census),1,456532,1.3333333333333333,1.3333333333333333,152177.33,152177.33
08071,2011,Payment Months (Type 3),3,1782192.02,1.5,3,891096.01,3564384.04
08071,2011,All Issues (Census),3,1782192.02,1.5,3,891096.01,3564384.04
08071,2012,Threshold (Type 2),1,3541990.63,3,3,7083981.26,7083981.26
08071,2012,Payment Months (Type 3),1,3541990.63,1.6666666666666667,1.6666666666666667,2361327.09,2361327.09
08071,2012,All Issues (Census),2,3541990.63,1.6666666666666667,3,2361327.09,7083981.26
08071,2013,Payment Months (Type 3),2,3732610,1.25,1.6666666666666667,933152.5,2488406.67
08071,2013,All Issues (Census),2,3732610,1.25,1.6666666666666667,933152.5,2488406.67
08071,2014,Payment Months (Type 3),1,3232845,1.25,1.25,808211.25,808211.25
08071,2014,All Issues (Census),1,3232845,1.25,1.25,808211.25,808211.25
08071,2018,Payment Months (Type 3),1,1944704.88,1.6666666666666667,1.6666666666666667,1296469.92,1296469.92
08071,2018,All Issues (Census),1,1944704.88,1.6666666666666667,1.6666666666666667,1296469.92,1296469.92
08071,2019,Payment Months (Type 3),1,,1.25,1.25,,
08071,2019,All Issues (Census),1,,1.25,1.25,,
08071,2020,Payment Months (Type 3),1,2160492,1.3333333333333333,1.3333333333333333,720164,720164
08071,2020,All Issues (Census),1,2160492,1.3333333333333333,1.3333333333333333,720164,720164
08073,2011,Payment Months (Type 3),3,1223203,1.5,3,611601.5,2446406
08073,2011,All Issues (Census),3,1223203,1.5,3,611601.5,2446406
08073,2012,Payment Months (Type 3),1,4603664,1.6666666666666667,1.6666666666666667,3069109.33,3069109.33
08073,2012,All Issues (Census),1,4603664,1.6666666666666667,1.6666666666666667,3069109.33,3069109.33
08073,2013,Payment Months (Type 3),2,4846570,1.25,1.6666666666666667,1211642.5,3231046.67
08073,2013,All Issues (Census),2,4846570,1.25,1.6666666666666667,1211642.5,3231046.67
08073,2014,Payment Months (Type 3),1,3642398,1.3333333333333333,1.3333333333333333,1214132.67,1214132.67
08073,2014,All Issues (Census),1,3642398,1.3333333333333333,1.3333333333333333,1214132.67,1214132.67
08073,2020,Payment Months (Type 3),1,2073986.18,1.3333333333333333,1.3333333333333333,691328.73,691328.73
08073,2020,All Issues (Census),1,2073986.18,1.3333333333333333,1.3333333333333333,691328.73,691328.73
08075,2012,Payment Months (Type 3),1,3595921,1.6666666666666667,1.6666666666666667,2397280.67,2397280.67
08075,2012,All Issues (Census),1,3595921,1.6666666666666667,1.6666666666666667,2397280.67,2397280.67
08075,2013,Payment Months (Type 3),1,3142707,1.25,1.25,785676.75,785676.75
08075,2013,All Issues (Census),1,3142707,1.25,1.25,785676.75,785676.75
08075,2022,Payment Months (Type 3),1,2349226,1.3333333333333333,1.3333333333333333,783075.33,783075.33
08075,2022,All Issues (Census),1,2349226,1.3333333333333333,1.3333333333333333,783075.33,783075.33
08077,2012,Payment Months (Type 3),1,1507395,1.3333333333333333,1.3333333333333333,502465,502465
08077,2012,All Issues (Census),1,1507395,1.3333333333333333,1.3333333333333333,502465,502465
08077,2018,Payment Months (Type 3),1,1261832,1.6666666666666667,1.6666666666666667,841221.33,841221.33
08077,2018,All Issues (Census),1,1261832,1.6666666666666667,1.6666666666666667,841221.33,841221.33
08077,2019,Payment Months (Type 3),1,,1.25,1.25,,
08077,2019,All Issues (Census),1,,1.25,1.25,,
08077,2020,Payment Months (Type 3),1,1137582,1.3333333333333333,1.3333333333333333,379194,379194
08077,2020,All Issues (Census),1,1137582,1.3333333333333333,1.3333333333333333,379194,379194
08077,2021,Payment Months (Type 3),2,1558129,1.25,1.6666666666666667,389532.25,1038752.67
08077,2021,All Issues (Census),2,1558129,1.25,1.6666666666666667,389532.25,1038752.67
08077,2025,Payment Months (Type 3),2,,1.3333333333333333,2,,
08077,2025,All Issues (Census),2,,1.3333333333333333,2,,
08079,2013,Payment Months (Type 3),1,46598,1.3333333333333333,1.3333333333333333,15532.67,15532.67
08079,2013,All Issues (Census),1,46598,1.3333333333333333,1.3333333333333333,15532.67,15532.67
08079,2018,Payment Months (Type 3),1,1002,2,2,1002,1002
08079,2018,All Issues (Census),1,1002,2,2,1002,1002
08079,2019,Payment Months (Type 3),1,,1.25,1.25,,
08079,2019,All Issues (Census),1,,1.25,1.25,,
08079,2020,Payment Months (Type 3),1,7506,2,2,7506,7506
08079,2020,All Issues (Census),1,7506,2,2,7506,7506
08079,2021,Payment Months (Type 3),1,5163,1.25,1.25,1290.75,1290.75
08079,2021,All Issues (Census),1,5163,1.25,1.25,1290.75,1290.75
08079,2025,Payment Months (Type 3),2,,2,2,,
08079,2025,All Issues (Census),2,,2,2,,
08081,2012,Payment Months (Type 3),1,2340276.12,1.3333333333333333,1.3333333333333333,780092.04,780092.04
08081,2012,All Issues (Census),1,2340276.12,1.3333333333333333,1.3333333333333333,780092.04,780092.04
08081,2018,Payment Months (Type 3),1,1389964,1.3333333333333333,1.3333333333333333,463321.33,463321.33
08081,2018,All Issues (Census),1,1389964,1.3333333333333333,1.3333333333333333,463321.33,463321.33
08081,2020,Payment Months (Type 3),1,1546003,1.3333333333333333,1.3333333333333333,515334.33,515334.33
08081,2020,All Issues (Census),1,1546003,1.3333333333333333,1.3333333333333333,515334.33,515334.33
08081,2021,Payment Months (Type 3),2,2542066.16,1.25,1.6666666666666667,635516.54,1694710.77
08081,2021,All Issues (Census),2,2542066.16,1.25,1.6666666666666667,635516.54,1694710.77
08081,2025,Payment Months (Type 3),2,,1.3333333333333333,2,,
08081,2025,All Issues (Census),2,,1.3333333333333333,2,,
08083,2012,Payment Months (Type 3),1,1399060,1.3333333333333333,1.3333333333333333,466353.33,466353.33
08083,2012,All Issues (Census),1,1399060,1.3333333333333333,1.3333333333333333,466353.33,466353.33
08083,2013,Payment Months (Type 3),1,1438544,1.3333333333333333,1.3333333333333333,479514.67,479514.67
08083,2013,All Issues (Census),1,1438544,1.3333333333333333,1.3333333333333333,479514.67,479514.67
08083,2014,Payment Months (Type 3),1,1189686,1.3333333333333333,1.3333333333333333,396562,396562
08083,2014,All Issues (Census),1,1189686,1.3333333333333333,1.3333333333333333,396562,396562
08083,2018,Payment Months (Type 3),1,859790.04,1.6666666666666667,1.6666666666666667,573193.36,573193.36
08083,2018,All Issues (Census),1,859790.04,1.6666666666666667,1.6666666666666667,573193.36,573193.36
08083,2019,Payment Months (Type 3),1,,1.25,1.25,,
08083,2019,All Issues (Census),1,,1.25,1.25,,
08083,2020,Payment Months (Type 3),1,752292,1.3333333333333333,1.3333333333333333,250764,250764
08083,2020,All Issues (Census),1,752292,1.3333333333333333,1.3333333333333333,250764,250764
08083,2021,Payment Months (Type 3),2,943879,1.25,1.6666666666666667,235969.75,629252.67
08083,2021,All Issues (Census),2,943879,1.25,1.6666666666666667,235969.75,629252.67
08083,2022,Payment Months (Type 3),1,1134526.12,1.3333333333333333,1.3333333333333333,378175.37,378175.37
08083,2022,All Issues (Census),1,1134526.12,1.3333333333333333,1.3333333333333333,378175.37,378175.37
08083,2025,Payment Months (Type 3),1,,1.3333333333333333,1.3333333333333333,,
08083,2025,All Issues (Census),1,,1.3333333333333333,1.3333333333333333,,
08085,2012,Payment Months (Type 3),1,1664416,1.3333333333333333,1.3333333333333333,554805.33,554805.33
08085,2012,All Issues (Census),1,1664416,1.3333333333333333,1.3333333333333333,554805.33,554805.33
08085,2018,Payment Months (Type 3),1,1273272,1.6666666666666667,1.6666666666666667,848848,848848
08085,2018,All Issues (Census),1,1273272,1.6666666666666667,1.6666666666666667,848848,848848
08085,2019,Payment Months (Type 3),1,,1.25,1.25,,
08085,2019,All Issues (Census),1,,1.25,1.25,,
08085,2020,Payment Months (Type 3),1,1254698,1.3333333333333333,1.3333333333333333,418232.67,418232.67
08085,2020,All Issues (Census),1,1254698,1.3333333333333333,1.3333333333333333,418232.67,418232.67
08085,2021,Payment Months (Type 3),2,1314706,1.25,1.6666666666666667,328676.5,876470.67
08085,2021,All Issues (Census),2,1314706,1.25,1.6666666666666667,328676.5,876470.67
08085,2025,Payment Months (Type 3),1,,1.3333333333333333,1.3333333333333333,,
08085,2025,All Issues (Census),1,,1.3333333333333333,1.3333333333333333,,
08087,2012,Payment Months (Type 3),1,2458531,1.6666666666666667,1.6666666666666667,1639020.67,1639020.67
08087,2012,All Issues (Census),1,2458531,1.6666666666666667,1.6666666666666667,1639020.67,1639020.67
08089,2011,Payment Months (Type 3),3,1976490,1.5,3,988245,3952980
08089,2011,All Issues (Census),3,1976490,1.5,3,988245,3952980
08089,2012,Payment Months (Type 3),1,3540037,1.6666666666666667,1.6666666666666667,2360024.67,2360024.67
08089,2012,All Issues (Census),1,3540037,1.6666666666666667,1.6666666666666667,2360024.67,2360024.67
08089,2013,Payment Months (Type 3),2,3614546,1.25,1.6666666666666667,903636.5,2409697.33
08089,2013,All Issues (Census),2,3614546,1.25,1.6666666666666667,903636.5,2409697.33
08089,2014,Payment Months (Type 3),2,3267961,1.25,1.6666666666666667,816990.25,2178640.67
08089,2014,All Issues (Census),2,3267961,1.25,1.6666666666666667,816990.25,2178640.67
08089,2018,Payment Months (Type 3),1,1790529,1.3333333333333333,1.3333333333333333,596843,596843
08089,2018,All Issues (Census),1,1790529,1.3333333333333333,1.3333333333333333,596843,596843
08091,2012,Payment Months (Type 3),1,180700,1.3333333333333333,1.3333333333333333,60233.33,60233.33
08091,2012,All Issues (Census),1,180700,1.3333333333333333,1.3333333333333333,60233.33,60233.33
08091,2018,Payment Months (Type 3),1,122823,1.6666666666666667,1.6666666666666667,81882,81882
08091,2018,All Issues (Census),1,122823,1.6666666666666667,1.6666666666666667,81882,81882
08091,2019,Payment Months (Type 3),1,,1.25,1.25,,
08091,2019,All Issues (Census),1,,1.25,1.25,,
08091,2020,Payment Months (Type 3),1,96715,1.3333333333333333,1.3333333333333333,32238.33,32238.33
08091,2020,All Issues (Census),1,96715,1.3333333333333333,1.3333333333333333,32238.33,32238.33
08091,2021,Payment Months (Type 3),1,88389,1.25,1.25,22097.25,22097.25
08091,2021,All Issues (Census),1,88389,1.25,1.25,22097.25,22097.25
08091,2025,Payment Months (Type 3),1,,1.3333333333333333,1.3333333333333333,,
08091,2025,All Issues (Census),1,,1.3333333333333333,1.3333333333333333,,
08093,2012,Payment Months (Type 3),1,491640,1.3333333333333333,1.3333333333333333,163880,163880
08093,2012,All Issues (Census),1,491640,1.3333333333333333,1.3333333333333333,163880,163880
08093,2018,Payment Months (Type 3),1,184330,2,2,184330,184330
08093,2018,All Issues (Census),1,184330,2,2,184330,184330
08093,2020,Payment Months (Type 3),1,373213,1.5,1.5,186606.5,186606.5
08093,2020,All Issues (Census),1,373213,1.5,1.5,186606.5,186606.5
08093,2021,Payment Months (Type 3),1,207803,1.25,1.25,51950.75,51950.75
08093,2021,All Issues (Census),1,207803,1.25,1.25,51950.75,51950.75
08093,2025,Payment Months (Type 3),1,,2,2,,
08093,2025,All Issues (Census),1,,2,2,,
08095,2012,Payment Months (Type 3),1,555578,1.6666666666666667,1.6666666666666667,370385.33,370385.33
08095,2012,All Issues (Census),1,555578,1.6666666666666667,1.6666666666666667,370385.33,370385.33
08095,2013,Payment Months (Type 3),1,490229,1.25,1.25,122557.25,122557.25
08095,2013,All Issues (Census),1,490229,1.25,1.25,122557.25,122557.25
08095,2022,Payment Months (Type 3),1,579028,1.6666666666666667,1.6666666666666667,386018.67,386018.67
08095,2022,All Issues (Census),1,579028,1.6666666666666667,1.6666666666666667,386018.67,386018.67
08095,2023,Payment Months (Type 3),1,57280,1.25,1.25,14320,14320
08095,2023,All Issues (Census),1,57280,1.25,1.25,14320,14320
08097,2012,Payment Months (Type 3),1,37369,1.3333333333333333,1.3333333333333333,12456.33,12456.33
08097,2012,All Issues (Census),1,37369,1.3333333333333333,1.3333333333333333,12456.33,12456.33
08097,2018,Payment Months (Type 3),1,18304,2,2,18304,18304
08097,2018,All Issues (Census),1,18304,2,2,18304,18304
08097,2020,Payment Months (Type 3),1,61244,2,2,61244,61244
08097,2020,All Issues (Census),1,61244,2,2,61244,61244
08097,2021,Payment Months (Type 3),2,47154,1.25,2,11788.5,47154
08097,2021,All Issues (Census),2,47154,1.25,2,11788.5,47154
08097,2025,Payment Months (Type 3),2,,2,2,,
08097,2025,All Issues (Census),2,,2,2,,
08099,2011,Payment Months (Type 3),3,932645.77,1.5,3,466322.88,1865291.54
08099,2011,All Issues (Census),3,932645.77,1.5,3,466322.88,1865291.54
08099,2012,Payment Months (Type 3),1,2376457,1.6666666666666667,1.6666666666666667,1584304.67,1584304.67
08099,2012,All Issues (Census),1,2376457,1.6666666666666667,1.6666666666666667,1584304.67,1584304.67
08099,2013,Payment Months (Type 3),2,2634774,1.25,1.6666666666666667,658693.5,1756516
08099,2013,All Issues (Census),2,2634774,1.25,1.6666666666666667,658693.5,1756516
08099,2014,Payment Months (Type 3),1,2091023,1.3333333333333333,1.3333333333333333,697007.67,697007.67
08099,2014,All Issues (Census),1,2091023,1.3333333333333333,1.3333333333333333,697007.67,697007.67
08099,2020,Payment Months (Type 3),1,1196986,1.3333333333333333,1.3333333333333333,398995.33,398995.33
08099,2020,All Issues (Census),1,1196986,1.3333333333333333,1.3333333333333333,398995.33,398995.33
08099,2022,Boundary (Type 1),1,1347748,1.3333333333333333,1.3333333333333333,449249.33,449249.33
08099,2022,All Issues (Census),1,1347748,1.3333333333333333,1.3333333333333333,449249.33,449249.33
08099,2023,Payment Months (Type 3),1,1944983.22,1.25,1.25,486245.8,486245.8
08099,2023,All Issues (Census),1,1944983.22,1.25,1.25,486245.8,486245.8
08101,2011,Payment Months (Type 3),3,1187022,1.5,3,593511,2374044
08101,2011,All Issues (Census),3,1187022,1.5,3,593511,2374044
08101,2012,Payment Months (Type 3),1,2137284,1.6666666666666667,1.6666666666666667,1424856,1424856
08101,2012,All Issues (Census),1,2137284,1.6666666666666667,1.6666666666666667,1424856,1424856
08101,2013,Payment Months (Type 3),2,2087417,1.25,1.6666666666666667,521854.25,1391611.33
08101,2013,All Issues (Census),2,2087417,1.25,1.6666666666666667,521854.25,1391611.33
08101,2014,Threshold (Type 2),3,399154,3,4,798308,1197462
08101,2014,All Issues (Census),3,399154,3,4,798308,1197462
08101,2018,Payment Months (Type 3),1,1190892,1.3333333333333333,1.3333333333333333,396964,396964
08101,2018,All Issues (Census),1,1190892,1.3333333333333333,1.3333333333333333,396964,396964
08103,2012,Payment Months (Type 3),1,1676447.8,1.3333333333333333,1.3333333333333333,558815.93,558815.93
08103,2012,All Issues (Census),1,1676447.8,1.3333333333333333,1.3333333333333333,558815.93,558815.93
08103,2018,Payment Months (Type 3),1,1090731,1.3333333333333333,1.3333333333333333,363577,363577
08103,2018,All Issues (Census),1,1090731,1.3333333333333333,1.3333333333333333,363577,363577
08103,2020,Payment Months (Type 3),1,1321554.87,1.3333333333333333,1.3333333333333333,440518.29,440518.29
08103,2020,All Issues (Census),1,1321554.87,1.3333333333333333,1.3333333333333333,440518.29,440518.29
08103,2021,Payment Months (Type 3),2,1782264,1.25,1.6666666666666667,445566,1188176
08103,2021,All Issues (Census),2,1782264,1.25,1.6666666666666667,445566,1188176
08103,2025,Payment Months (Type 3),2,,1.3333333333333333,2,,
08103,2025,All Issues (Census),2,,1.3333333333333333,2,,
08105,2011,Payment Months (Type 3),2,200651,3,3,401302,401302
08105,2011,All Issues (Census),2,200651,3,3,401302,401302
08105,2018,Payment Months (Type 3),1,322586,2,2,322586,322586
08105,2018,All Issues (Census),1,322586,2,2,322586,322586
08105,2019,Payment Months (Type 3),1,,1.25,1.25,,
08105,2019,All Issues (Census),1,,1.25,1.25,,
08105,2020,Payment Months (Type 3),1,469877,2,2,469877,469877
08105,2020,All Issues (Census),1,469877,2,2,469877,469877
08105,2021,Payment Months (Type 3),1,421930.98,1.25,1.25,105482.74,105482.74
08105,2021,All Issues (Census),1,421930.98,1.25,1.25,105482.74,105482.74
08105,2025,Payment Months (Type 3),2,,2,2,,
08105,2025,All Issues (Census),2,,2,2,,
08107,2012,Payment Months (Type 3),1,1047953,1.3333333333333333,1.3333333333333333,349317.67,349317.67
08107,2012,All Issues (Census),1,1047953,1.3333333333333333,1.3333333333333333,349317.67,349317.67
08107,2018,Payment Months (Type 3),1,943165,2,2,943165,943165
08107,2018,All Issues (Census),1,943165,2,2,943165,943165
08107,2020,Payment Months (Type 3),1,1506985,2,2,1506985,1506985
08107,2020,All Issues (Census),1,1506985,2,2,1506985,1506985
08107,2021,Payment Months (Type 3),3,1702085.91,1.25,2.5,425521.48,2553128.86
08107,2021,All Issues (Census),3,1702085.91,1.25,2.5,425521.48,2553128.86
08107,2025,Payment Months (Type 3),2,,2,2,,
08107,2025,All Issues (Census),2,,2,2,,
08109,2011,Payment Months (Type 3),3,723555,1.5,3,361777.5,1447110
08109,2011,All Issues (Census),3,723555,1.5,3,361777.5,1447110
08109,2012,Payment Months (Type 3),1,1398258,1.3333333333333333,1.3333333333333333,466086,466086
